,date,var_mean,var_std,var_min,var_max
1805,1982-09-27,10.182144,1.8647784,7.2960663,13.750152
1806,1982-10-02,9.500956,1.6664809,6.881742,12.8804865
1807,1982-10-07,8.866163,1.4673442,6.5240393,11.887126
1808,1982-10-12,8.13169,1.2012588,6.1181526,10.755909
1809,1982-10-17,7.6980186,1.0373409,5.9545565,10.03759
1810,1982-10-22,6.7750273,0.8140645,5.4232125,8.740107
1811,1982-10-27,6.01801,0.6128329,5.0826206,7.470841
1812,1982-11-01,5.466298,0.50779396,4.698006,6.513628
1813,1982-11-06,4.77691,0.49102157,3.876959,5.8142476
1814,1982-11-11,3.8183846,0.67649615,2.4499655,4.983234
1815,1982-11-16,2.4882352,1.0105823,0.5037692,4.0064282
1816,1982-11-21,1.5838915,1.1673596,-0.63101274,3.282205
1817,1982-11-26,0.85744697,1.1668115,-1.1470337,2.7849627
1818,1982-12-01,-0.3203953,0.7312529,-1.2777461,1.5446914
1819,1982-12-06,-0.55216086,0.62440753,-1.2873536,0.8352424
1820,1982-12-11,-0.83794117,0.43024755,-1.3245271,0.10821062
1821,1982-12-16,-1.0515584,0.24689317,-1.3501047,-0.40709212
1822,1982-12-21,-1.1339366,0.18420745,-1.4424915,-0.4535255
1823,1982-12-26,-1.2052422,0.12700516,-1.4708134,-0.8129821
1824,1982-12-31,-1.2462466,0.09603085,-1.4941611,-0.9931409
1825,1983-01-05,-1.2755597,0.07654803,-1.4935194,-1.0604637
1826,1983-01-10,-1.2926275,0.07002096,-1.4961597,-1.042105
1827,1983-01-15,-1.3063685,0.06514994,-1.4911417,-1.0634949
1828,1983-01-20,-1.3203967,0.053522833,-1.4901391,-1.1897452
1829,1983-01-25,-1.3332704,0.049535032,-1.4961587,-1.2200072
1830,1983-01-30,-1.3381035,0.048931524,-1.4957826,-1.2190121
1831,1983-02-04,-1.341326,0.048853353,-1.4921091,-1.2176878
1832,1983-02-09,-1.3469572,0.048380576,-1.4885676,-1.2188716
1833,1983-02-14,-1.3500943,0.048012044,-1.4872209,-1.2218155
1834,1983-02-19,-1.3521636,0.048101034,-1.4862288,-1.2262496
1835,1983-02-24,-1.3573265,0.04765545,-1.4870286,-1.228581
1836,1983-03-01,-1.3595874,0.0470752,-1.4871514,-1.2311534
1837,1983-03-06,-1.3640547,0.04756588,-1.4910058,-1.232027
1838,1983-03-11,-1.3681874,0.04739089,-1.4966505,-1.2334166
1839,1983-03-16,-1.3716171,0.046932995,-1.4997312,-1.2338663
1840,1983-03-21,-1.3737152,0.04730476,-1.498215,-1.2325453
1841,1983-03-26,-1.3763254,0.04802735,-1.4972253,-1.2359548
1842,1983-03-31,-1.3783456,0.04862353,-1.4958153,-1.228788
1843,1983-04-05,-1.3809402,0.04964462,-1.5010908,-1.2184135
1844,1983-04-10,-1.3819579,0.051713176,-1.5048004,-1.206597
1845,1983-04-15,-1.3803942,0.05433252,-1.5023222,-1.1870712
1846,1983-04-20,-1.377418,0.057864908,-1.493297,-1.1625044
1847,1983-04-25,-1.3755803,0.060284667,-1.4900199,-1.1429596
1848,1983-04-30,-1.3703067,0.062298127,-1.4939374,-1.1238306
1849,1983-05-05,-1.3641098,0.06710746,-1.4988106,-1.1055622
1850,1983-05-10,-1.3515475,0.07574746,-1.4668479,-1.0879273
1851,1983-05-15,-1.335913,0.08510822,-1.4380862,-1.0673733
1852,1983-05-20,-1.3181803,0.10217267,-1.4286346,-0.9983423
1853,1983-05-25,-1.3189628,0.09762698,-1.4730883,-1.016181
1854,1983-05-30,-1.3151975,0.09575302,-1.4815353,-0.9988833
1855,1983-06-04,-1.3147972,0.11116857,-1.7042394,-0.9806864
1856,1983-06-09,-1.309612,0.10437875,-1.5953252,-0.73380774
1857,1983-06-14,-1.2974683,0.22471675,-1.6085187,0.49208173
1858,1983-06-19,-0.7305995,1.1210465,-1.7568139,3.231072
1859,1983-06-24,0.86870086,1.9754598,-1.4327363,5.5777774
1860,1983-06-29,1.9902287,2.0806472,-1.4012011,6.3585935
1861,1983-07-04,3.9256008,2.1919916,-1.3435202,8.820397
1862,1983-07-09,4.644348,2.2505562,-0.26214033,9.245292
1863,1983-07-14,6.4289293,2.5833566,0.78524715,11.191936
1864,1983-07-19,7.973123,2.9888132,1.803625,13.488495
1865,1983-07-24,9.23158,3.2339387,2.5732813,14.639606
1866,1983-07-29,10.387283,3.5382233,3.463872,16.182835
1867,1983-08-03,10.277452,3.4963472,4.124168,16.27567
1868,1983-08-08,10.883947,3.6286855,4.4028387,16.782701
1869,1983-08-13,10.820277,3.4613655,4.850048,16.523726
1870,1983-08-18,11.478968,3.6167865,5.2475185,17.362585
1871,1983-08-23,11.268507,3.559093,5.5565133,17.40397
1872,1983-08-28,11.68965,3.4293218,5.8345747,17.52123
1873,1983-09-02,12.01474,3.3202772,5.899863,17.660223
1874,1983-09-07,11.928923,3.4757729,6.064524,17.978079
1875,1983-09-12,11.641222,3.2727256,6.424003,17.62448
1876,1983-09-17,11.062156,2.8783064,6.5493813,16.349337
1877,1983-09-22,10.561183,2.5687952,6.476125,15.286687
1878,1983-09-27,9.819056,2.2450142,6.414798,13.980549
1879,1983-10-02,9.493352,2.0529716,6.37349,13.33004
1880,1983-10-07,8.892795,1.8461032,6.03242,12.544975
1881,1983-10-12,8.278585,1.5608268,5.8043485,11.441231
1882,1983-10-17,7.6400557,1.4453769,5.3474407,10.64977
1883,1983-10-22,6.4946213,1.1623806,4.622488,9.141572
1884,1983-10-27,5.834868,0.8914595,4.2567487,7.86531
1885,1983-11-01,5.030459,0.69926757,3.635442,6.6165533
1886,1983-11-06,4.2120132,0.5567055,3.177505,5.339194
1887,1983-11-11,3.429179,0.5611923,2.2755198,4.5821023
1888,1983-11-16,2.4697013,0.6874523,1.1479554,3.681127
1889,1983-11-21,1.5583416,0.84658027,0.06615119,2.882227
1890,1983-11-26,0.9690169,0.99321234,-0.68442327,2.521915
1891,1983-12-01,0.42059287,0.9785707,-1.0631834,2.1649888
1892,1983-12-06,-0.24487798,0.73528856,-1.2066364,1.3911425
1893,1983-12-11,-0.70341235,0.47149262,-1.2697068,0.63786227
1894,1983-12-16,-0.9495951,0.30446297,-1.3020272,-0.036659397
1895,1983-12-21,-1.0840063,0.21709588,-1.3314646,-0.39750972
1896,1983-12-26,-1.1633518,0.16460124,-1.4024805,-0.6117632
1897,1983-12-31,-1.2328169,0.12870651,-1.4447465,-0.8256064
1898,1984-01-05,-1.248094,0.11504886,-1.461179,-0.8787682
1899,1984-01-10,-1.2668543,0.10509564,-1.4892671,-0.9402997
1900,1984-01-15,-1.2873099,0.089437306,-1.4987496,-1.0175501
1901,1984-01-20,-1.292659,0.083796896,-1.4886396,-0.984391
1902,1984-01-25,-1.2944638,0.08634041,-1.4882984,-1.0111754
1903,1984-01-30,-1.3116982,0.075882226,-1.5049633,-1.0895109
1904,1984-02-04,-1.3240654,0.065064475,-1.5204495,-1.1480464
1905,1984-02-09,-1.3344231,0.0593951,-1.5227481,-1.2003685
1906,1984-02-14,-1.3397743,0.05589086,-1.5150154,-1.2132286
1907,1984-02-19,-1.3414202,0.05467884,-1.5148358,-1.1971914
1908,1984-02-24,-1.3435373,0.053707413,-1.5155444,-1.1973714
1909,1984-03-01,-1.349072,0.05181139,-1.5128791,-1.2243243
1910,1984-03-06,-1.3536999,0.05300017,-1.498669,-1.1731356
1911,1984-03-11,-1.3590908,0.053924847,-1.4978485,-1.1580654
1912,1984-03-16,-1.3626446,0.054246563,-1.4976171,-1.1541078
1913,1984-03-21,-1.3651161,0.052911103,-1.5001111,-1.173006
1914,1984-03-26,-1.3662007,0.054917585,-1.498675,-1.1617233
1915,1984-03-31,-1.3708858,0.05577404,-1.5026947,-1.1399251
1916,1984-04-05,-1.3711694,0.056832418,-1.5046172,-1.1738236
1917,1984-04-10,-1.3725793,0.058477994,-1.5036871,-1.1545748
1918,1984-04-15,-1.3956125,0.06812927,-1.6323894,-1.130153
1919,1984-04-20,-1.3657053,0.07305745,-1.5311635,-1.1035262
1920,1984-04-25,-1.3720354,0.073633716,-1.5253648,-1.0866611
1921,1984-04-30,-1.3679187,0.08436882,-1.5409229,-1.0340266
1922,1984-05-05,-1.3480073,0.1085692,-1.6176322,-0.7809009
1923,1984-05-10,-1.3127351,0.2438077,-1.6025487,0.27304038
1924,1984-05-15,-1.2782183,0.21149084,-1.5005668,-0.08218327
1925,1984-05-20,-1.2218215,0.35887414,-1.4905417,1.2486597
1926,1984-05-25,-1.2250106,0.4651876,-1.5159839,2.1928325
1927,1984-05-30,-1.2047108,0.7418169,-1.773583,3.3560293
1928,1984-06-04,-0.9500992,1.1631579,-1.6657153,5.4709635
1929,1984-06-09,0.3250709,1.6377406,-1.6003281,6.987368
1930,1984-06-14,1.7482179,1.7524475,-1.6431165,6.747299
1931,1984-06-19,3.2880077,1.9395221,-0.3013289,8.037956
1932,1984-06-24,4.3790464,1.9308443,0.82026905,9.15121
1933,1984-06-29,5.28475,2.1085157,1.442294,9.918266
1934,1984-07-04,8.087431,2.925075,2.3234668,13.01913
1935,1984-07-09,7.835144,2.7230992,2.8051348,12.769877
1936,1984-07-14,10.00842,3.1967528,3.3734007,14.922459
1937,1984-07-19,9.724838,3.0997,3.8192391,14.692402
1938,1984-07-24,10.022249,3.2502854,4.129933,15.190037
1939,1984-07-29,10.534112,3.2735443,4.7816153,15.49958
1940,1984-08-03,11.542847,3.4385839,5.3871117,16.747314
1941,1984-08-08,12.668125,3.6790578,5.9728284,18.529896
1942,1984-08-13,12.59895,3.5616188,6.1416154,18.250008
1943,1984-08-18,13.12709,3.6974607,6.35439,19.027977
1944,1984-08-23,12.684057,3.4827123,6.562814,18.47976
1945,1984-08-28,13.04862,3.2775815,6.95077,18.435844
1946,1984-09-02,13.645309,3.297499,7.140751,18.919231
1947,1984-09-07,12.707225,2.9623268,7.3748875,17.68171
1948,1984-09-12,12.40604,2.744897,7.4724197,17.105797
1949,1984-09-17,11.477399,2.4975858,7.502192,15.976789
1950,1984-09-22,10.796215,2.2373128,7.295294,14.968899
1951,1984-09-27,9.984493,1.9598119,6.56885,13.904646
1952,1984-10-02,8.9696665,1.5629623,6.1014266,12.347139
1953,1984-10-07,8.231952,1.3428073,5.51027,11.211126
1954,1984-10-12,7.942626,1.1463581,5.4282923,10.457782
1955,1984-10-17,8.371527,1.1306069,5.926581,10.689474
1956,1984-10-22,8.115407,1.1514797,5.733982,10.435017
1957,1984-10-27,7.262754,1.0071012,5.067418,9.371913
1958,1984-11-01,5.984429,0.8105065,4.5240583,7.85045
1959,1984-11-06,4.4446,0.71503484,3.1082046,5.909833
1960,1984-11-11,3.2415688,0.8583821,1.4754138,4.8278346
1961,1984-11-16,2.3594959,0.9461225,0.45867994,3.920745
1962,1984-11-21,1.6603105,1.0203111,-0.23058,3.2626405
1963,1984-11-26,1.0475305,1.1348342,-0.9113594,2.9202766
1964,1984-12-01,0.9218731,1.0562173,-0.9224439,2.779752
1965,1984-12-06,0.2858761,0.9700752,-1.1510204,2.2972116
1966,1984-12-11,-0.45228973,0.65069497,-1.2421798,1.4521694
1967,1984-12-16,-0.73962945,0.4945865,-1.2792231,0.76365215
1968,1984-12-21,-0.9331342,0.38122943,-1.3040084,0.3271755
1969,1984-12-26,-1.0599735,0.28241122,-1.3311282,-0.13166516
1970,1984-12-31,-1.1798899,0.1652324,-1.4429939,-0.6337941
1971,1985-01-05,-1.2296321,0.123963095,-1.4620756,-0.724919
1972,1985-01-10,-1.2616104,0.10294808,-1.4791496,-0.7880052
1973,1985-01-15,-1.2845895,0.086881466,-1.4830205,-0.8770157
1974,1985-01-20,-1.3031609,0.074709035,-1.48211,-0.9326966
1975,1985-01-25,-1.312478,0.065662466,-1.4731692,-1.0628314
1976,1985-01-30,-1.3280509,0.05944236,-1.4826031,-1.1473871
1977,1985-02-04,-1.3332325,0.056378257,-1.48629,-1.1674196
1978,1985-02-09,-1.3333973,0.053643487,-1.4825677,-1.2006428
1979,1985-02-14,-1.3408791,0.05144808,-1.4826714,-1.2223563
1980,1985-02-19,-1.3466349,0.050380304,-1.4869094,-1.2345273
1981,1985-02-24,-1.3486476,0.04889298,-1.4880087,-1.2364726
1982,1985-03-01,-1.3533767,0.047460794,-1.4892211,-1.2360442
1983,1985-03-06,-1.3561115,0.046952654,-1.4923046,-1.2378579
1984,1985-03-11,-1.356633,0.04703026,-1.4900703,-1.2335154
1985,1985-03-16,-1.359884,0.04669257,-1.4917544,-1.2400787
1986,1985-03-21,-1.3649027,0.046364702,-1.4929453,-1.2417182
1987,1985-03-26,-1.3694962,0.04600284,-1.4975004,-1.2425191
1988,1985-03-31,-1.3722712,0.047845114,-1.5042253,-1.2419772
1989,1985-04-05,-1.3742263,0.04830193,-1.5056331,-1.2220926
1990,1985-04-10,-1.3703123,0.05421775,-1.4990096,-1.185847
1991,1985-04-15,-1.3731802,0.059777208,-1.5013618,-1.1425916
1992,1985-04-20,-1.3739094,0.063222826,-1.5090665,-1.1249046
1993,1985-04-25,-1.3872626,0.079628795,-1.6465911,-1.087679
1994,1985-04-30,-1.3704549,0.077904776,-1.5456583,-1.0572714
1995,1985-05-05,-1.3701093,0.08577831,-1.6355127,-1.0338895
1996,1985-05-10,-1.3472682,0.0838771,-1.5249051,-1.0020521
1997,1985-05-15,-1.364983,0.105424926,-1.6111503,-0.96951157
1998,1985-05-20,-1.3280342,0.24325445,-1.8040583,0.535403
1999,1985-05-25,-1.2314918,0.4565533,-1.6270516,1.8410354
2000,1985-05-30,-1.229738,0.43980977,-1.7632009,2.0944602
2001,1985-06-04,-1.0972948,0.65108067,-1.4895543,2.72953
2002,1985-06-09,-0.9276064,0.95230466,-1.5511034,4.511722
2003,1985-06-14,-0.5682011,1.2310321,-1.5291048,4.5915422
2004,1985-06-19,0.44084644,2.1894784,-1.6039277,6.94701
2005,1985-06-24,1.5692223,2.1173925,-1.4910222,7.3884635
2006,1985-06-29,3.4631104,2.0055087,-1.4854357,8.56161
2007,1985-07-04,6.0288277,2.4835842,-1.5968571,10.81276
2008,1985-07-09,7.1517916,2.7335432,-0.71431744,12.193525
2009,1985-07-14,6.931905,2.5781505,0.93956536,11.848496
2010,1985-07-19,8.264466,2.795284,1.6848589,13.049081
2011,1985-07-24,8.803014,2.8451786,2.395314,13.842314
2012,1985-07-29,9.112236,2.8567672,3.0116718,14.184789
2013,1985-08-03,10.575661,3.0732477,3.6616814,15.34847
2014,1985-08-08,11.476843,3.390986,4.1661434,16.880146
2015,1985-08-13,11.105842,3.3324165,4.6907253,16.5981
2016,1985-08-18,11.1582365,3.19729,5.282144,16.522846
2017,1985-08-23,11.119133,3.0532315,5.71183,16.377655
2018,1985-08-28,11.985804,3.03176,6.0015154,16.826012
2019,1985-09-02,11.685109,3.1365683,6.0804405,16.92242
2020,1985-09-07,11.475048,2.927618,6.077342,16.476625
2021,1985-09-12,10.856796,2.8943348,6.1542683,16.079708
2022,1985-09-17,10.7566395,2.5620735,6.542654,15.303657
2023,1985-09-22,10.819513,2.5251017,6.751144,15.173384
2024,1985-09-27,10.078339,2.3220127,6.3242536,14.290129
2025,1985-10-02,9.247389,1.9952921,5.9233737,13.125335
2026,1985-10-07,8.599127,1.685883,5.393457,12.098639
2027,1985-10-12,7.680407,1.4226289,4.7059326,10.866165
2028,1985-10-17,7.168709,1.2423811,4.491476,9.924644
2029,1985-10-22,6.329421,1.043105,4.13769,8.703033
2030,1985-10-27,5.7300615,0.8256082,3.8201642,7.609622
2031,1985-11-01,4.7691226,0.6577867,3.2775316,6.1091166
2032,1985-11-06,4.290722,0.5865513,3.033754,5.3157473
2033,1985-11-11,3.2987182,0.69920456,2.025828,4.5173726
2034,1985-11-16,1.7211758,1.038584,-0.20710073,3.4691348
2035,1985-11-21,1.0131577,1.1246594,-1.0393797,2.8568583
2036,1985-11-26,0.30297276,1.015782,-1.2022257,2.271306
2037,1985-12-01,-0.3130998,0.7320393,-1.2484372,1.5967615
2038,1985-12-06,-0.668975,0.5210427,-1.2823141,0.99464655
2039,1985-12-11,-0.8863446,0.35266858,-1.3005587,0.28178665
2040,1985-12-16,-0.98089874,0.28428566,-1.3126131,-0.045089226
2041,1985-12-21,-1.079818,0.1946282,-1.3790071,-0.517387
2042,1985-12-26,-1.1500256,0.14261176,-1.3954031,-0.7591586
2043,1985-12-31,-1.1859758,0.115883194,-1.4026905,-0.8781963
2044,1986-01-05,-1.211411,0.104003206,-1.3961477,-0.9068043
2045,1986-01-10,-1.2294724,0.09248173,-1.3894378,-0.9468806
2046,1986-01-15,-1.2503846,0.07947714,-1.3937384,-0.9973857
2047,1986-01-20,-1.2651877,0.07418733,-1.405211,-1.0084199
2048,1986-01-25,-1.2738098,0.07265209,-1.408484,-1.0091465
2049,1986-01-30,-1.2777535,0.06784276,-1.4167145,-1.061982
2050,1986-02-04,-1.2910024,0.06283801,-1.4232028,-1.1200336
2051,1986-02-09,-1.2950168,0.06344623,-1.4318818,-1.118931
2052,1986-02-14,-1.2998374,0.06291607,-1.4358382,-1.1192629
2053,1986-02-19,-1.3050249,0.06257247,-1.4380809,-1.1233312
2054,1986-02-24,-1.3075519,0.061945327,-1.4400796,-1.1296296
2055,1986-03-01,-1.3108414,0.060629427,-1.4408519,-1.1330949
2056,1986-03-06,-1.3180145,0.060238812,-1.4479641,-1.1355155
2057,1986-03-11,-1.3209951,0.060303506,-1.4499809,-1.1393476
2058,1986-03-16,-1.3250805,0.060705893,-1.4538705,-1.1413519
2059,1986-03-21,-1.328475,0.060476873,-1.4549104,-1.1440643
2060,1986-03-26,-1.3307971,0.06061196,-1.453255,-1.1434983
2061,1986-03-31,-1.3329921,0.061818946,-1.4510995,-1.1330965
2062,1986-04-05,-1.3347948,0.06400768,-1.4571425,-1.1187412
2063,1986-04-10,-1.3366852,0.065426365,-1.4591229,-1.099967
2064,1986-04-15,-1.3322921,0.07026334,-1.4564732,-1.0704664
2065,1986-04-20,-1.3325721,0.0743762,-1.4544762,-1.0460986
2066,1986-04-25,-1.3295653,0.07872759,-1.4543248,-1.0226526
2067,1986-04-30,-1.3256266,0.08348645,-1.4556403,-0.9927146
2068,1986-05-05,-1.318867,0.08797601,-1.4578277,-0.970261
2069,1986-05-10,-1.3104469,0.09296183,-1.4528077,-0.9476061
2070,1986-05-15,-1.3286247,0.10372993,-1.5857682,-0.933173
2071,1986-05-20,-1.3494236,0.119194955,-1.720514,-0.9241763
2072,1986-05-25,-1.3938284,0.18727519,-1.8707242,-0.3266413
2073,1986-05-30,-1.2479994,0.37670162,-1.7530379,1.2049829
2074,1986-06-04,-0.98512554,0.75207555,-1.5425736,2.306029
2075,1986-06-09,-0.65177715,1.0498726,-1.4439338,3.3887734
2076,1986-06-14,0.026615525,1.4311246,-1.557791,4.334034
2077,1986-06-19,1.0935458,1.5530657,-1.5331075,5.333313
2078,1986-06-24,2.59831,1.5557992,-1.3341273,6.386046
2079,1986-06-29,3.7461782,1.5711983,-1.3177128,7.2487407
2080,1986-07-04,5.1124177,1.8522944,-1.1935565,8.510688
2081,1986-07-09,6.305238,2.1548645,-0.87709814,10.091373
2082,1986-07-14,7.719508,2.3801262,1.1324515,11.588283
2083,1986-07-19,10.381869,3.31027,2.0921175,15.23803
2084,1986-07-24,9.331894,2.8742485,3.8527737,14.097956
2085,1986-07-29,10.023262,3.057846,4.6117797,14.882724
2086,1986-08-03,11.559509,3.37962,5.138347,16.566738
2087,1986-08-08,12.161576,3.421888,5.5909843,17.184975
2088,1986-08-13,12.024716,3.3399153,5.757618,17.232063
2089,1986-08-18,12.0764265,3.3326733,6.254687,17.404844
2090,1986-08-23,12.053152,3.387107,6.3820252,17.654205
2091,1986-08-28,11.576172,3.1493769,6.5147657,16.995869
2092,1986-09-02,10.611141,2.906285,6.381982,15.873039
2093,1986-09-07,10.420016,2.6755228,6.411284,15.385974
2094,1986-09-12,9.644096,2.2680197,6.303631,14.036451
2095,1986-09-17,8.8011875,1.907478,5.9288907,12.674426
2096,1986-09-22,8.248766,1.615476,5.5589194,11.562922
2097,1986-09-27,8.106241,1.5204933,5.483774,11.2536745
2098,1986-10-02,7.89071,1.4669942,5.30388,10.9242325
2099,1986-10-07,7.3267126,1.3701189,4.8336434,10.226054
2100,1986-10-12,6.3487086,1.0671573,4.5714703,8.71494
2101,1986-10-17,5.455661,0.8672767,4.0250382,7.4188423
2102,1986-10-22,4.9651265,0.7158785,3.5309012,6.5531898
2103,1986-10-27,4.399404,0.58102876,3.148894,5.585278
2104,1986-11-01,3.5834994,0.5568626,2.55639,4.77674
2105,1986-11-06,2.020032,0.84599876,0.2864122,3.6471403
2106,1986-11-11,1.1112211,0.9512051,-0.6930221,2.720655
2107,1986-11-16,0.10373737,0.7636515,-1.071358,1.6590436
2108,1986-11-21,-0.5298821,0.47541645,-1.1942083,0.5965514
2109,1986-11-26,-0.80731803,0.33069244,-1.2539959,0.22254981
2110,1986-12-01,-0.953272,0.25852087,-1.3240725,-0.25381503
2111,1986-12-06,-1.0419966,0.22356352,-1.3698478,-0.18510106
2112,1986-12-11,-1.1149895,0.1908747,-1.3978558,-0.37991232
2113,1986-12-16,-1.1831095,0.12616102,-1.4188248,-0.6872452
2114,1986-12-21,-1.2174511,0.10201708,-1.4470099,-0.78063756
2115,1986-12-26,-1.2336804,0.09304388,-1.4548672,-0.8531899
2116,1986-12-31,-1.2465757,0.090221755,-1.4523025,-0.87641925
2117,1987-01-05,-1.2495191,0.09716257,-1.4554924,-0.7804333
2118,1987-01-10,-1.2591989,0.09263656,-1.4578509,-0.8146967
2119,1987-01-15,-1.2682327,0.081443734,-1.453546,-0.95983154
2120,1987-01-20,-1.2908151,0.06408715,-1.4542936,-1.079178
2121,1987-01-25,-1.3044885,0.056298576,-1.457924,-1.127279
2122,1987-01-30,-1.3178799,0.050632883,-1.4613228,-1.1827599
2123,1987-02-04,-1.3202956,0.051865224,-1.4674696,-1.1646112
2124,1987-02-09,-1.3254838,0.051161002,-1.475944,-1.1825856
2125,1987-02-14,-1.3299438,0.049621888,-1.4794738,-1.2053423
2126,1987-02-19,-1.3342783,0.049846128,-1.4783612,-1.1998978
2127,1987-02-24,-1.3380464,0.050090406,-1.4785588,-1.1975855
2128,1987-03-01,-1.3401515,0.049541242,-1.4768733,-1.1966765
2129,1987-03-06,-1.3430035,0.049963616,-1.4753829,-1.1935571
2130,1987-03-11,-1.3463584,0.050081037,-1.4756335,-1.1946139
2131,1987-03-16,-1.34991,0.050090995,-1.4771582,-1.1942706
2132,1987-03-21,-1.3537633,0.050476044,-1.4813174,-1.1948978
2133,1987-03-26,-1.3564776,0.051097866,-1.4904251,-1.1978002
2134,1987-03-31,-1.3559953,0.0522503,-1.4972342,-1.1895906
2135,1987-04-05,-1.356205,0.054103494,-1.4869678,-1.1752688
2136,1987-04-10,-1.3605201,0.055645756,-1.4859829,-1.1607184
2137,1987-04-15,-1.3596003,0.05887102,-1.4888572,-1.142498
2138,1987-04-20,-1.3660824,0.0675046,-1.5820144,-1.1276327
2139,1987-04-25,-1.3442776,0.08449846,-1.6031805,-0.7556875
2140,1987-04-30,-1.3398912,0.08377664,-1.4969227,-0.83523834
2141,1987-05-05,-1.3370298,0.09709262,-1.5525737,-0.7547419
2142,1987-05-10,-1.2960457,0.21719581,-1.483034,0.364232
2143,1987-05-15,-1.2348006,0.41250592,-1.4845507,1.6920948
2144,1987-05-20,-1.155187,0.6698047,-1.6298449,3.2111728
2145,1987-05-25,-1.0085715,0.966881,-1.6158867,4.473517
2146,1987-05-30,-0.53201663,1.6763492,-1.6100869,6.7515197
2147,1987-06-04,0.24652329,2.3496687,-1.6499946,8.197107
2148,1987-06-09,1.950682,2.466839,-1.6681436,8.550164
2149,1987-06-14,4.007982,2.6709683,-1.3803523,9.833889
2150,1987-06-19,5.216289,2.924111,-1.2706052,11.698912
2151,1987-06-24,6.6709394,3.3080301,-0.31462884,12.760527
2152,1987-06-29,8.29887,3.5875225,0.8543814,14.320604
2153,1987-07-04,8.68471,3.3287168,2.4259403,14.50192
2154,1987-07-09,11.249079,4.1150665,3.3716505,17.287912
2155,1987-07-14,10.61635,4.105864,3.779943,17.510508
2156,1987-07-19,10.039766,3.6480157,4.248175,16.426157
2157,1987-07-24,11.523325,3.8010535,4.7696733,17.742125
2158,1987-07-29,11.159311,3.7989757,5.115955,17.792656
2159,1987-08-03,12.057655,3.5829809,5.7778373,17.9659
2160,1987-08-08,11.959999,3.610033,5.9666953,18.169298
2161,1987-08-13,11.951651,3.515138,6.132837,18.07659
2162,1987-08-18,12.731242,3.5316613,6.3943458,18.758331
2163,1987-08-23,12.286402,3.439229,6.545046,18.434662
2164,1987-08-28,11.088663,3.0458293,6.603404,16.808447
2165,1987-09-02,11.279955,2.8216627,6.7003446,16.542154
2166,1987-09-07,11.01849,2.577944,6.565381,15.741661
2167,1987-09-12,11.499454,2.4545803,6.7446485,15.889779
2168,1987-09-17,11.644316,2.4671783,7.295109,15.975515
2169,1987-09-22,11.736097,2.352158,7.608445,15.845816
2170,1987-09-27,10.770771,2.2708783,7.0116153,14.8127
2171,1987-10-02,9.954272,1.9532083,6.5638614,13.582042
2172,1987-10-07,9.104884,1.5935236,6.033022,12.220345
2173,1987-10-12,7.9575896,1.3207436,5.3378463,10.717154
2174,1987-10-17,7.1532717,1.074352,5.000565,9.450814
2175,1987-10-22,6.4681854,0.9132544,4.523379,8.454586
2176,1987-10-27,5.4694505,0.71599096,3.946742,6.9081063
2177,1987-11-01,4.6657968,0.6596383,3.5041542,6.042685
2178,1987-11-06,4.0333486,0.6497752,2.7744122,5.4204817
2179,1987-11-11,2.7355628,0.97975165,0.8493036,4.3764677
2180,1987-11-16,1.9894863,1.051704,-0.015970591,3.7353113
2181,1987-11-21,1.411939,1.1054562,-0.6503688,3.461283
2182,1987-11-26,0.49124408,1.1040579,-1.1522069,2.5778692
2183,1987-12-01,0.06083858,1.0108348,-1.2257845,2.2237656
2184,1987-12-06,-0.20886509,0.90632904,-1.2591503,1.933039
2185,1987-12-11,-0.43252215,0.77658695,-1.2691201,1.5064301
2186,1987-12-16,-0.647744,0.58541036,-1.2739284,0.8799627
2187,1987-12-21,-0.881386,0.3631081,-1.2827313,0.045461133
2188,1987-12-26,-1.0052382,0.27593184,-1.304599,-0.16391897
2189,1987-12-31,-1.1051481,0.21031585,-1.3185024,-0.44282576
2190,1988-01-05,-1.187913,0.1581041,-1.3533868,-0.6267389
2191,1988-01-10,-1.2600988,0.10764625,-1.4160831,-0.8922835
2192,1988-01-15,-1.2922919,0.09549767,-1.4913757,-0.9399289
2193,1988-01-20,-1.3038683,0.08566868,-1.5024352,-1.0522732
2194,1988-01-25,-1.3144032,0.07909552,-1.5229313,-1.0862364
2195,1988-01-30,-1.3296092,0.070074,-1.5263474,-1.1226869
2196,1988-02-04,-1.3360503,0.06541512,-1.5193601,-1.1453114
2197,1988-02-09,-1.3431994,0.061881464,-1.519902,-1.1539998
2198,1988-02-14,-1.3488978,0.058694087,-1.5196531,-1.1868727
2199,1988-02-19,-1.3489529,0.05727928,-1.5154295,-1.1760997
2200,1988-02-24,-1.3474996,0.05878963,-1.5101624,-1.1727036
2201,1988-03-01,-1.3593735,0.055717494,-1.5179482,-1.2100211
2202,1988-03-06,-1.3638245,0.05340674,-1.519922,-1.2198117
2203,1988-03-11,-1.3663884,0.053142034,-1.5209954,-1.2135838
2204,1988-03-16,-1.3685398,0.053622395,-1.5191791,-1.2099533
2205,1988-03-21,-1.3703469,0.05394411,-1.5140119,-1.2039903
2206,1988-03-26,-1.3721473,0.054034077,-1.5100039,-1.1977926
2207,1988-03-31,-1.374485,0.05539297,-1.51316,-1.1900792
2208,1988-04-05,-1.3784711,0.056457512,-1.5159653,-1.1759242
